route_id,stop_sequence,stop_id,latitude,longitude,distance_from_prev_km,road_type,planned_arrival,actual_arrival,time_window_open,time_window_close,planned_service_min,actual_service_min,planned_travel_min,actual_travel_min,delay_at_stop_min,missed_time_window,delay_probability,package_count,package_weight_kg
RT-0160,2,STP-75422,39.459714,238.2634027,40.12,urban,2025-05-04 1:49:47,2025-05-04 2:18:41,2025-05-04 1:38:47,2025-05-04 2:10:47,7.4,11.7,60.2,81.7,21.5,1,0.371,3,47.7
RT-0160,3,STP-72482,39.564691,237.7798907,43.09,urban,2025-05-04 3:01:47,2025-05-04 3:58:05,2025-05-04 2:45:47,2025-05-04 3:24:47,12.8,15.3,64.6,87.7,23.1,1,0.277,10,31.8
RT-0160,4,STP-54378,39.578275,238.1054387,27.94,urban,2025-05-04 3:56:29,2025-05-04 5:10:17,2025-05-04 3:42:29,2025-05-04 4:22:29,11.4,10.2,41.9,56.9,15,1,0.235,12,40.5
RT-0160,5,STP-26794,39.421741,238.2772617,22.81,urban,2025-05-04 4:42:05,2025-05-04 6:06:53,2025-05-04 4:19:05,2025-05-04 4:59:05,5.9,6.8,34.2,46.4,12.2,1,0.221,11,34.6
RT-0161,1,STP-51085,39.506576,237.7523537,41.06,urban,2025-03-08 11:04:15,2025-03-08 11:47:39,2025-03-08 10:52:15,2025-03-08 11:30:15,16.3,21.2,61.6,105,43.4,1,0.45,20,45.1
RT-0161,2,STP-44866,39.240155,237.9287497,33.28,urban,2025-03-08 12:10:27,2025-03-08 13:33:51,2025-03-08 11:56:27,2025-03-08 12:31:27,7.9,11.2,49.9,85,35.1,1,0.521,2,24
RT-0161,3,STP-39272,39.579842,237.8913327,37.91,urban,2025-03-08 13:15:15,2025-03-08 15:22:03,2025-03-08 13:01:15,2025-03-08 13:33:15,17.4,20.6,56.9,97,40.1,1,0.543,16,49.3
RT-0161,4,STP-89268,39.729928,237.8150387,17.92,urban,2025-03-08 13:59:33,2025-03-08 16:28:27,2025-03-08 13:30:33,2025-03-08 14:28:33,17.2,16.3,26.9,45.8,18.9,1,0.376,2,36.9
RT-0161,5,STP-35551,39.514101,237.9974817,28.64,urban,2025-03-08 14:59:45,2025-03-08 17:58:03,2025-03-08 14:49:45,2025-03-08 15:18:45,8.7,9.6,43,73.3,30.3,1,0.404,5,15.2
RT-0161,6,STP-13777,39.590981,238.1524277,15.8,urban,2025-03-08 15:32:09,2025-03-08 18:48:03,2025-03-08 15:18:09,2025-03-08 15:56:09,6.2,7.3,23.7,40.4,16.7,1,0.477,18,8.3
RT-0162,1,STP-59155,39.530076,238.0723377,29.18,highway,2025-02-23 20:20:33,2025-02-23 20:32:33,2025-02-23 20:00:33,2025-02-23 20:49:33,14.7,16.4,19.5,31.5,12,0,0.249,2,32.4
RT-0162,2,STP-52469,39.53937,238.0361217,3.27,highway,2025-02-23 20:37:27,2025-02-23 20:52:27,2025-02-23 20:23:27,2025-02-23 21:02:27,18.2,15.4,2.2,3.5,1.3,0,0.095,3,7.4
RT-0162,3,STP-23402,39.513668,238.2590777,19.33,highway,2025-02-23 21:08:33,2025-02-23 21:28:39,2025-02-23 20:47:33,2025-02-23 21:28:33,8.5,11.9,12.9,20.8,7.9,1,0.098,11,37.7
RT-0162,4,STP-74547,39.440336,237.7322937,45.94,highway,2025-02-23 21:47:39,2025-02-23 22:29:57,2025-02-23 21:33:39,2025-02-23 22:14:39,11.2,16,30.6,49.4,18.8,1,0.246,7,22.7
RT-0162,5,STP-25105,39.657658,238.2162027,48.01,highway,2025-02-23 22:30:51,2025-02-23 23:37:33,2025-02-23 22:03:51,2025-02-23 22:40:51,8.4,7.1,32,51.6,19.6,1,0.092,8,24.2
RT-0162,6,STP-15528,39.331401,237.8346027,48.87,highway,2025-02-23 23:11:51,2025-02-24 0:37:15,2025-02-23 22:45:51,2025-02-23 23:31:51,7.3,10.9,32.6,52.6,20,1,0.146,13,1.5
RT-0163,1,STP-37889,39.291354,237.6994137,50.44,highway,2025-01-14 11:17:01,2025-01-14 11:30:01,2025-01-14 10:59:01,2025-01-14 11:44:01,14.4,18.7,33.6,46.6,13,0,0.181,13,8.4
RT-0163,2,STP-36422,39.652503,237.8487707,42.15,highway,2025-01-14 11:59:31,2025-01-14 12:27:43,2025-01-14 11:37:31,2025-01-14 12:12:31,7.9,12,28.1,39,10.9,1,0.236,15,1.9
RT-0163,3,STP-89084,39.780641,238.0981117,25.65,highway,2025-01-14 12:24:31,2025-01-14 13:03:25,2025-01-14 12:11:31,2025-01-14 12:35:31,16.6,16,17.1,23.7,6.6,1,0.184,4,37.3
RT-0163,4,STP-36946,39.320086,238.0371277,51.48,highway,2025-01-14 13:15:25,2025-01-14 14:07:01,2025-01-14 12:59:25,2025-01-14 13:43:25,16.2,23.8,34.3,47.6,13.3,1,0.27,12,23.5
RT-0163,5,STP-94912,39.575671,238.0351117,28.42,highway,2025-01-14 13:50:31,2025-01-14 14:57:01,2025-01-14 13:24:31,2025-01-14 14:00:31,18.3,18.3,18.9,26.2,7.3,1,0.168,7,41.6
RT-0163,6,STP-53769,39.323812,238.2630807,34.17,highway,2025-01-14 14:31:37,2025-01-14 15:46:55,2025-01-14 14:09:37,2025-01-14 15:00:37,10.8,11.5,22.8,31.6,8.8,1,0.257,16,24.3
RT-0163,7,STP-88215,39.371205,238.2870727,5.66,highway,2025-01-14 14:46:13,2025-01-14 16:03:43,2025-01-14 14:17:13,2025-01-14 14:59:13,17.9,17.9,3.8,5.3,1.5,1,0.283,1,31.2
RT-0164,1,STP-48989,39.662266,238.2341167,35.07,mountain,2025-03-16 8:19:49,2025-03-16 8:48:19,2025-03-16 8:03:49,2025-03-16 8:32:49,9.5,9.6,46.8,75.3,28.5,1,0.463,1,44.1
RT-0164,2,STP-72456,39.304749,237.7625557,56.73,mountain,2025-03-16 9:44:55,2025-03-16 10:59:31,2025-03-16 9:16:55,2025-03-16 10:11:55,15.9,18.5,75.6,121.6,46,1,0.334,1,35.3
RT-0164,3,STP-72878,39.23797,238.1100847,30.82,mountain,2025-03-16 10:41:55,2025-03-16 12:24:07,2025-03-16 10:19:55,2025-03-16 10:51:55,8.2,9.2,41.1,66.1,25,1,0.287,14,41.6
RT-0164,4,STP-64057,39.305014,237.7029647,35.83,mountain,2025-03-16 11:37:55,2025-03-16 13:50:13,2025-03-16 11:19:55,2025-03-16 11:56:55,18.5,24.5,47.8,76.9,29.1,1,0.423,7,40.2
RT-0164,5,STP-13199,39.602746,238.2729177,59.08,mountain,2025-03-16 13:15:13,2025-03-16 16:21:25,2025-03-16 13:05:13,2025-03-16 13:45:13,7.8,10.5,78.8,126.7,47.9,1,0.288,19,41.9
RT-0164,6,STP-67061,39.535367,238.1167717,15.34,mountain,2025-03-16 13:43:31,2025-03-16 17:04:55,2025-03-16 13:32:31,2025-03-16 14:02:31,16.9,23.2,20.5,33,12.5,1,0.352,20,18.7
RT-0165,1,STP-74816,39.605426,237.9396987,33.04,rural,2025-06-25 9:17:53,2025-06-25 10:05:35,2025-06-25 8:59:53,2025-06-25 9:31:53,19.4,16.9,30.5,78.2,47.7,1,0.523,12,32.5
RT-0165,2,STP-69083,39.652222,238.2120837,23.9,rural,2025-06-25 9:59:23,2025-06-25 11:19:11,2025-06-25 9:33:23,2025-06-25 10:29:23,7.5,6.3,22.1,56.7,34.6,1,0.485,11,27.2
RT-0165,3,STP-30896,39.710659,238.0392197,16.16,rural,2025-06-25 10:21:47,2025-06-25 12:03:41,2025-06-25 9:59:47,2025-06-25 10:33:47,19.7,28.2,14.9,38.2,23.3,1,0.621,4,49.5
RT-0165,4,STP-81302,39.225187,237.7572927,59.16,rural,2025-06-25 11:36:05,2025-06-25 14:51:59,2025-06-25 11:21:05,2025-06-25 11:53:05,5.1,7.9,54.6,140.1,85.5,1,0.593,11,24.7
RT-0165,5,STP-52662,39.639113,238.1731517,58.26,rural,2025-06-25 12:34:59,2025-06-25 17:17:53,2025-06-25 12:12:59,2025-06-25 12:51:59,13.2,14.7,53.8,138,84.2,1,0.571,14,34.5
RT-0165,6,STP-23949,39.335489,238.0813447,34.67,rural,2025-06-25 13:20:11,2025-06-25 18:54:41,2025-06-25 13:04:11,2025-06-25 13:30:11,7.3,9.9,32,82.1,50.1,1,0.635,17,40.1
RT-0165,7,STP-74907,39.286613,237.7383277,30.01,rural,2025-06-25 13:55:11,2025-06-25 20:15:41,2025-06-25 13:33:11,2025-06-25 14:14:11,19.3,19.2,27.7,71.1,43.4,1,0.621,18,32.1
RT-0165,8,STP-35035,39.214103,237.7136617,8.34,rural,2025-06-25 14:22:11,2025-06-25 20:54:41,2025-06-25 14:10:11,2025-06-25 14:34:11,6.8,6.5,7.7,19.8,12.1,1,0.507,4,21.4
RT-0166,1,STP-72075,39.716705,237.9252567,34.64,mountain,2025-03-17 13:48:12,2025-03-17 14:11:18,2025-03-17 13:20:12,2025-03-17 14:17:12,13.1,11.5,46.2,69.3,23.1,0,0.476,16,49.7
RT-0166,2,STP-59803,39.223203,237.9874727,55.13,mountain,2025-03-17 15:14:48,2025-03-17 16:13:00,2025-03-17 14:47:48,2025-03-17 15:26:48,18.6,21.9,73.5,110.2,36.7,1,0.317,4,23
RT-0166,3,STP-54221,39.344827,238.2854037,28.99,mountain,2025-03-17 16:12:06,2025-03-17 17:32:54,2025-03-17 15:48:06,2025-03-17 16:28:06,5.5,5.8,38.7,58,19.3,1,0.423,4,1
RT-0166,4,STP-26827,39.556057,238.1001497,28.37,mountain,2025-03-17 16:55:24,2025-03-17 18:35:24,2025-03-17 16:43:24,2025-03-17 17:21:24,5.4,6.5,37.8,56.7,18.9,1,0.336,9,35
RT-0166,5,STP-60879,39.680785,238.0164017,15.61,mountain,2025-03-17 17:21:36,2025-03-17 19:13:06,2025-03-17 17:08:36,2025-03-17 17:47:36,15.9,15.9,20.8,31.2,10.4,1,0.398,15,15
RT-0166,6,STP-31331,39.22389,238.0556757,50.92,mountain,2025-03-17 18:45:24,2025-03-17 21:10:48,2025-03-17 18:33:24,2025-03-17 19:01:24,11.4,15.4,67.9,101.8,33.9,1,0.396,8,0.8
RT-0166,7,STP-95704,39.743246,238.1584817,58.42,mountain,2025-03-17 20:14:42,2025-03-17 23:23:00,2025-03-17 19:54:42,2025-03-17 20:42:42,5.7,5.4,77.9,116.8,38.9,1,0.469,8,35.8
RT-0167,1,STP-64869,39.484195,237.8623447,15.34,highway,2025-01-26 21:19:47,2025-01-26 21:33:47,2025-01-26 21:07:47,2025-01-26 21:31:47,13.4,15.2,10.2,24.2,14,1,0.38,12,24
RT-0167,2,STP-76468,39.751565,238.2389737,43.87,highway,2025-01-26 22:02:23,2025-01-26 22:58:11,2025-01-26 21:47:23,2025-01-26 22:14:23,18.1,16.2,29.2,69.2,40,1,0.441,7,22.6
RT-0167,3,STP-81554,39.42399,237.8528077,49.21,highway,2025-01-26 22:53:17,2025-01-27 0:32:05,2025-01-26 22:38:17,2025-01-26 23:21:17,6,8.6,32.8,77.7,44.9,1,0.41,18,2.5
RT-0167,4,STP-36535,39.288432,237.7749327,16.49,highway,2025-01-26 23:10:17,2025-01-27 1:06:47,2025-01-26 22:59:17,2025-01-26 23:36:17,15.5,12.5,11,26.1,15.1,1,0.485,4,26.5
RT-0168,1,STP-29151,39.600249,238.2097107,8.83,urban,2025-01-27 20:58:27,2025-01-27 21:52:09,2025-01-27 20:33:27,2025-01-27 21:24:27,7.2,10.1,13.2,66.9,53.7,1,0.82,3,28.5
RT-0168,2,STP-42383,39.576165,237.9431087,23,urban,2025-01-27 21:40:09,2025-01-28 0:57:09,2025-01-27 21:22:09,2025-01-27 22:03:09,14.4,22.3,34.5,174.9,140.4,1,0.634,14,2.6
RT-0168,3,STP-52006,39.668379,237.7116027,22.32,urban,2025-01-27 22:28:03,2025-01-28 4:09:21,2025-01-27 22:06:03,2025-01-27 22:52:03,15.1,23.3,33.5,169.9,136.4,1,0.743,8,37.6
RT-0168,4,STP-26688,39.487619,238.2646367,51.48,urban,2025-01-28 0:00:21,2025-01-28 11:04:03,2025-01-27 23:30:21,2025-01-28 0:15:21,12.6,14.2,77.2,391.4,314.2,1,0.67,17,14.7
RT-0168,5,STP-19837,39.459645,237.7135517,47.4,urban,2025-01-28 1:24:03,2025-01-28 17:18:45,2025-01-28 1:10:03,2025-01-28 1:54:03,6,5.2,71.1,360.5,289.4,1,0.63,9,20
RT-0168,6,STP-70883,39.5901,238.2870107,51.28,urban,2025-01-28 2:46:57,2025-01-28 23:53:51,2025-01-28 2:17:57,2025-01-28 3:06:57,10.1,14.8,76.9,389.9,313,1,0.806,16,25.8
RT-0168,7,STP-60606,39.654451,238.1987087,10.41,urban,2025-01-28 3:12:39,2025-01-29 1:27:45,2025-01-28 2:43:39,2025-01-28 3:41:39,13.8,17.2,15.6,79.1,63.5,1,0.754,19,7.3
RT-0168,8,STP-54181,39.254593,237.9888087,47.98,urban,2025-01-28 4:38:27,2025-01-29 7:50:03,2025-01-28 4:08:27,2025-01-28 4:50:27,10.1,12.3,72,365.1,293.1,1,0.672,9,46.7
RT-0169,1,STP-28255,39.681347,238.1080027,10.4,rural,2025-06-26 10:06:02,2025-06-26 10:18:20,2025-06-26 9:39:02,2025-06-26 10:33:02,7.8,10.5,9.6,21.9,12.3,0,0.426,15,29.3
RT-0169,2,STP-32729,39.270326,238.1286497,45.74,rural,2025-06-26 10:56:02,2025-06-26 12:05:02,2025-06-26 10:27:02,2025-06-26 11:26:02,9.4,9.4,42.2,96.2,54,1,0.528,6,44.4
RT-0169,3,STP-75136,39.424999,237.9299817,24.24,rural,2025-06-26 11:27:50,2025-06-26 13:05:32,2025-06-26 11:03:50,2025-06-26 11:54:50,15.8,24.4,22.4,51.1,28.7,1,0.43,9,30.5
RT-0169,4,STP-43100,39.274658,237.9209407,16.74,rural,2025-06-26 11:59:08,2025-06-26 14:05:14,2025-06-26 11:47:08,2025-06-26 12:15:08,13.3,14.8,15.5,35.3,19.8,1,0.524,9,46.4
RT-0169,5,STP-69606,39.760851,238.0253907,54.8,rural,2025-06-26 13:03:02,2025-06-26 16:15:26,2025-06-26 12:40:02,2025-06-26 13:19:02,17.3,20.9,50.6,115.4,64.8,1,0.415,14,31.6
RT-0169,6,STP-74167,39.557163,237.9808247,22.97,rural,2025-06-26 13:41:32,2025-06-26 17:24:38,2025-06-26 13:26:32,2025-06-26 13:54:32,10.8,9.7,21.2,48.3,27.1,1,0.434,2,2.5
RT-0169,7,STP-19211,39.366414,238.0240977,21.53,rural,2025-06-26 14:12:14,2025-06-26 18:19:44,2025-06-26 13:49:14,2025-06-26 14:28:14,9,12.8,19.9,45.4,25.5,1,0.369,19,3.5
RT-0169,8,STP-24605,39.402564,238.0696197,5.61,rural,2025-06-26 14:26:26,2025-06-26 18:44:26,2025-06-26 14:09:26,2025-06-26 14:43:26,9.2,10.5,5.2,11.9,6.7,1,0.485,19,37.7
RT-0170,1,STP-45353,39.68573,237.7697417,44.11,highway,2025-04-18 18:58:00,2025-04-18 19:08:36,2025-04-18 18:41:00,2025-04-18 19:22:00,8.7,9.8,29.4,40,10.6,0,0.317,6,45.9
RT-0170,2,STP-46630,39.264432,237.8382657,47.21,highway,2025-04-18 19:38:12,2025-04-18 20:01:18,2025-04-18 19:09:12,2025-04-18 20:00:12,9.6,12.1,31.5,42.9,11.4,1,0.285,8,5.5
RT-0170,3,STP-20747,39.445121,237.9614837,22.71,highway,2025-04-18 20:02:54,2025-04-18 20:33:54,2025-04-18 19:33:54,2025-04-18 20:24:54,7.3,11,15.1,20.5,5.4,1,0.2,9,10.7
RT-0170,4,STP-98252,39.494912,238.1687567,18.63,highway,2025-04-18 20:22:36,2025-04-18 21:01:48,2025-04-18 19:57:36,2025-04-18 20:48:36,12.9,13.6,12.4,16.9,4.5,1,0.319,15,30.5
RT-0170,5,STP-58884,39.286709,237.7414177,43.41,highway,2025-04-18 21:04:24,2025-04-18 21:54:42,2025-04-18 20:49:24,2025-04-18 21:26:24,17.6,23.7,28.9,39.3,10.4,1,0.237,11,18
RT-0170,6,STP-45932,39.349259,237.8694107,13.02,highway,2025-04-18 21:30:42,2025-04-18 22:30:12,2025-04-18 21:05:42,2025-04-18 21:40:42,8.5,10.9,8.7,11.8,3.1,1,0.333,19,12.6
RT-0171,1,STP-32091,39.331482,238.0463007,52.19,rural,2025-03-09 7:28:41,2025-03-09 8:09:11,2025-03-09 7:12:41,2025-03-09 7:39:41,12.8,15.7,48.2,88.7,40.5,1,0.488,12,2.9
RT-0171,2,STP-39960,39.253984,238.2445137,19.11,rural,2025-03-09 7:59:05,2025-03-09 8:57:17,2025-03-09 7:48:05,2025-03-09 8:17:05,6.4,8.7,17.6,32.4,14.8,1,0.308,9,22.9
RT-0171,3,STP-48424,39.28498,237.9565397,25.03,rural,2025-03-09 8:28:35,2025-03-09 9:48:29,2025-03-09 8:05:35,2025-03-09 8:47:35,18.1,17.2,23.1,42.5,19.4,1,0.326,3,12
RT-0171,4,STP-22094,39.572567,238.0385687,32.75,rural,2025-03-09 9:16:53,2025-03-09 11:01:17,2025-03-09 9:01:53,2025-03-09 9:35:53,16.7,25,30.2,55.6,25.4,1,0.402,14,44.8
RT-0171,5,STP-40965,39.210309,238.2718087,44.99,rural,2025-03-09 10:15:05,2025-03-09 12:42:35,2025-03-09 10:02:05,2025-03-09 10:33:05,14,12.1,41.5,76.3,34.8,1,0.456,6,26.9
RT-0171,6,STP-70625,39.532063,237.9163617,47.05,rural,2025-03-09 11:12:29,2025-03-09 14:14:29,2025-03-09 10:57:29,2025-03-09 11:29:29,7.7,9.4,43.4,79.8,36.4,1,0.45,11,42.8
RT-0171,7,STP-45695,39.507948,237.7074347,18.12,rural,2025-03-09 11:36:53,2025-03-09 14:54:35,2025-03-09 11:22:53,2025-03-09 11:51:53,12.6,10.7,16.7,30.7,14,1,0.302,5,42.4
RT-0172,1,STP-61775,39.530189,238.1307447,12.24,mountain,2025-02-17 23:43:51,2025-02-17 23:56:51,2025-02-17 23:13:51,2025-02-18 0:09:51,18.3,21.5,16.3,29.3,13,0,0.596,20,29.1
RT-0172,2,STP-63110,39.650979,238.0090857,17,mountain,2025-02-18 0:24:51,2025-02-18 0:59:09,2025-02-17 23:59:51,2025-02-18 0:38:51,11.1,13.3,22.7,40.8,18.1,1,0.686,7,4.1
RT-0172,3,STP-58169,39.705168,237.7643257,21.8,mountain,2025-02-18 1:05:03,2025-02-18 2:04:39,2025-02-18 0:46:03,2025-02-18 1:26:03,18.6,20.6,29.1,52.2,23.1,1,0.53,16,10.3
RT-0172,4,STP-12102,39.329342,238.1600467,53.84,mountain,2025-02-18 2:35:27,2025-02-18 4:34:09,2025-02-18 2:07:27,2025-02-18 2:49:27,16.3,18.9,71.8,128.9,57.1,1,0.655,10,20.1
RT-0172,5,STP-28653,39.209827,237.8312467,31.27,mountain,2025-02-18 3:33:27,2025-02-18 6:07:57,2025-02-18 3:09:27,2025-02-18 3:57:27,11.6,13.8,41.7,74.9,33.2,1,0.599,7,23.4
RT-0172,6,STP-64499,39.775771,237.8422237,62.94,mountain,2025-02-18 5:08:57,2025-02-18 8:52:21,2025-02-18 4:55:57,2025-02-18 5:27:57,7.2,9.4,83.9,150.6,66.7,1,0.6,12,23.5
RT-0172,7,STP-60666,39.732228,238.2182717,32.51,mountain,2025-02-18 5:59:27,2025-02-18 10:19:27,2025-02-18 5:33:27,2025-02-18 6:26:27,6.2,6.4,43.3,77.7,34.4,1,0.62,16,3.9
RT-0172,8,STP-53444,39.316088,238.2481947,46.34,mountain,2025-02-18 7:07:27,2025-02-18 12:16:45,2025-02-18 6:53:27,2025-02-18 7:34:27,7.5,12,61.8,110.9,49.1,1,0.579,1,25.7
RT-0173,1,STP-81826,39.637199,238.0348137,15.22,mountain,2025-03-07 3:04:54,2025-03-07 3:17:06,2025-03-07 2:42:54,2025-03-07 3:24:54,6,9.4,20.3,32.5,12.2,0,0.507,15,36.7
RT-0173,2,STP-93257,39.360264,237.7803307,37.75,mountain,2025-03-07 4:01:12,2025-03-07 4:47:06,2025-03-07 3:39:12,2025-03-07 4:19:12,18.7,16.4,50.3,80.6,30.3,1,0.454,2,2.7
RT-0173,3,STP-11587,39.772136,237.8116997,45.88,mountain,2025-03-07 5:21:06,2025-03-07 6:41:36,2025-03-07 5:07:06,2025-03-07 5:44:06,13.5,15.3,61.2,98.1,36.9,1,0.484,9,49.5
RT-0173,4,STP-37605,39.20034,237.7347407,63.92,mountain,2025-03-07 6:59:48,2025-03-07 9:13:30,2025-03-07 6:34:48,2025-03-07 7:11:48,17.9,18.1,85.2,136.6,51.4,1,0.419,6,46.3
RT-0173,5,STP-74681,39.268542,238.0966537,32.08,mountain,2025-03-07 8:00:30,2025-03-07 10:40:12,2025-03-07 7:39:30,2025-03-07 8:25:30,17.2,18.5,42.8,68.6,25.8,1,0.566,9,29.1
RT-0173,6,STP-81817,39.733502,238.1836317,52.24,mountain,2025-03-07 9:27:24,2025-03-07 12:50:30,2025-03-07 9:01:24,2025-03-07 9:41:24,10,13.3,69.7,111.8,42.1,1,0.509,19,26.2
RT-0174,1,STP-29394,39.533008,238.2016967,43.14,highway,2025-01-05 14:03:24,2025-01-05 14:57:18,2025-01-05 13:39:24,2025-01-05 14:17:24,8.3,13,28.8,82.7,53.9,1,0.74,18,25.5
RT-0174,2,STP-64086,39.645514,237.9465787,25.19,highway,2025-01-05 14:28:30,2025-01-05 15:58:36,2025-01-05 14:13:30,2025-01-05 14:57:30,10,8.6,16.8,48.3,31.5,1,0.651,3,38.9
RT-0174,3,STP-17458,39.461374,238.1840407,28.87,highway,2025-01-05 14:57:42,2025-01-05 17:02:24,2025-01-05 14:47:42,2025-01-05 15:17:42,7.3,8.6,19.2,55.2,36,1,0.743,4,15.7
RT-0174,4,STP-73769,39.727464,237.9901197,33.93,highway,2025-01-05 15:27:36,2025-01-05 18:15:54,2025-01-05 15:05:36,2025-01-05 15:50:36,19.4,24.7,22.6,64.9,42.3,1,0.725,10,12.5
RT-0174,5,STP-31613,39.401667,238.0537927,36.64,highway,2025-01-05 16:11:24,2025-01-05 19:50:42,2025-01-05 15:58:24,2025-01-05 16:23:24,13.9,20.6,24.4,70.1,45.7,1,0.571,1,7.9
RT-0174,6,STP-66169,39.495589,237.7503927,28.07,highway,2025-01-05 16:44:00,2025-01-05 21:05:00,2025-01-05 16:14:00,2025-01-05 16:58:00,19.6,28.4,18.7,53.7,35,1,0.753,1,23.8
RT-0174,7,STP-14284,39.28009,238.2852247,51.83,highway,2025-01-05 17:38:12,2025-01-05 23:12:48,2025-01-05 17:17:12,2025-01-05 18:06:12,10.5,14.2,34.6,99.4,64.8,1,0.573,6,44.7
RT-0174,8,STP-53272,39.259983,238.2927927,2.33,highway,2025-01-05 17:50:18,2025-01-05 23:31:36,2025-01-05 17:40:18,2025-01-05 18:06:18,6.2,5.2,1.6,4.6,3,1,0.713,13,41.3
RT-0175,1,STP-97164,39.297684,237.9785997,21.46,mountain,2025-06-11 18:57:21,2025-06-11 19:16:57,2025-06-11 18:38:21,2025-06-11 19:16:21,11.8,18.4,28.6,48.2,19.6,1,0.506,13,21.2
RT-0175,2,STP-40818,39.676555,238.2032777,46.33,mountain,2025-06-11 20:10:57,2025-06-11 21:19:33,2025-06-11 19:46:57,2025-06-11 20:24:57,15,14.5,61.8,104.2,42.4,1,0.516,2,4.4
RT-0175,3,STP-87028,39.725085,237.7836117,36.31,mountain,2025-06-11 21:14:21,2025-06-11 22:55:39,2025-06-11 21:02:21,2025-06-11 21:33:21,20,18,48.4,81.6,33.2,1,0.529,11,29.2
RT-0175,4,STP-73123,39.461201,237.7685747,29.37,mountain,2025-06-11 22:13:33,2025-06-12 0:19:45,2025-06-11 21:46:33,2025-06-11 22:41:33,14.7,22.8,39.2,66.1,26.9,1,0.436,7,44.8
RT-0175,5,STP-96007,39.220302,237.7889227,26.84,mountain,2025-06-11 23:04:03,2025-06-12 1:42:57,2025-06-11 22:53:03,2025-06-11 23:22:03,7.9,6.7,35.8,60.4,24.6,1,0.453,16,23.4
RT-0175,6,STP-62099,39.670235,238.2125487,61.86,mountain,2025-06-12 0:34:27,2025-06-12 4:08:45,2025-06-12 0:11:27,2025-06-12 0:54:27,11.7,17,82.5,139.1,56.6,1,0.567,19,43.5
RT-0176,1,STP-92776,39.416437,237.9007817,22.38,rural,2025-01-19 8:45:52,2025-01-19 9:36:40,2025-01-19 8:32:52,2025-01-19 9:10:52,14.2,15.2,20.7,71.5,50.8,1,0.799,17,10.5
RT-0176,2,STP-29373,39.399511,238.0902027,16.38,rural,2025-01-19 9:15:10,2025-01-19 10:43:58,2025-01-19 8:49:10,2025-01-19 9:37:10,16,19.3,15.1,52.1,37,1,0.823,19,30.8
RT-0176,3,STP-90245,39.317997,238.1568307,10.72,rural,2025-01-19 9:41:04,2025-01-19 11:37:28,2025-01-19 9:13:04,2025-01-19 10:08:04,16,13.3,9.9,34.2,24.3,1,0.703,15,2.7
RT-0176,4,STP-53595,39.210749,238.0485957,15.13,rural,2025-01-19 10:11:04,2025-01-19 12:39:04,2025-01-19 9:48:04,2025-01-19 10:35:04,19.5,16.6,14,48.3,34.3,1,0.828,20,28.8
RT-0176,5,STP-51311,39.700881,237.8287437,57.68,rural,2025-01-19 11:23:46,2025-01-19 15:59:22,2025-01-19 11:12:46,2025-01-19 11:40:46,9,13.6,53.2,183.7,130.5,1,0.779,19,13.1
RT-0176,6,STP-44782,39.202571,237.8325367,55.41,rural,2025-01-19 12:23:52,2025-01-19 19:09:28,2025-01-19 12:06:52,2025-01-19 12:45:52,8.3,12.1,51.1,176.5,125.4,1,0.645,2,48
RT-0176,7,STP-45865,39.521155,238.2346997,49.5,rural,2025-01-19 13:17:52,2025-01-19 21:59:22,2025-01-19 12:47:52,2025-01-19 13:36:52,19.1,15.5,45.7,157.8,112.1,1,0.799,2,25.1
RT-0176,8,STP-86044,39.328049,238.0917767,24.73,rural,2025-01-19 13:59:46,2025-01-19 23:33:34,2025-01-19 13:42:46,2025-01-19 14:21:46,9.3,8.3,22.8,78.7,55.9,1,0.757,11,9.3
RT-0176,9,STP-95996,39.320154,238.1060537,1.51,rural,2025-01-19 14:10:28,2025-01-19 23:46:40,2025-01-19 13:45:28,2025-01-19 14:20:28,6.2,8.2,1.4,4.8,3.4,1,0.665,9,8.9
RT-0176,10,STP-48314,39.603087,237.9443487,34.39,rural,2025-01-19 14:48:22,2025-01-20 1:44:22,2025-01-19 14:33:22,2025-01-19 15:09:22,18.6,17.9,31.7,109.5,77.8,1,0.665,10,15.8
RT-0177,1,STP-80070,39.479178,237.7682627,40.36,urban,2025-06-19 20:30:50,2025-06-19 21:13:38,2025-06-19 20:18:50,2025-06-19 20:51:50,15,15.3,60.5,103.3,42.8,1,0.384,12,9.2
RT-0177,2,STP-34811,39.527183,237.8451697,8.49,urban,2025-06-19 20:58:32,2025-06-19 21:50:38,2025-06-19 20:46:32,2025-06-19 21:10:32,5.3,8.1,12.7,21.7,9,1,0.259,11,8.4
RT-0177,3,STP-80098,39.316502,238.2896717,44.8,urban,2025-06-19 22:11:02,2025-06-19 23:53:32,2025-06-19 21:51:02,2025-06-19 22:33:02,16.4,17.7,67.2,114.8,47.6,1,0.385,14,5.6
RT-0177,4,STP-77163,39.665517,237.9364797,49.24,urban,2025-06-19 23:41:20,2025-06-20 2:17:26,2025-06-19 23:16:20,2025-06-20 0:09:20,7.5,9.7,73.9,126.2,52.3,1,0.376,3,48.8
RT-0177,5,STP-39720,39.700707,238.2552817,27.56,urban,2025-06-20 0:30:08,2025-06-20 3:37:38,2025-06-20 0:06:08,2025-06-20 0:52:08,16.7,20.8,41.3,70.5,29.2,1,0.291,12,10.4
